,ID,Assigned User,Title,Time,Tags,Products,Incident,Suspicious,Important,Ports,Outcomes,Status,Environment,Priority,Stage,Ticket IDs,Closing Time,Sources,Reason,Root Cause,Alerts Count
601,2228233,securityanalyst1,Fortinet FortiGate Security Gateway,2022-11-04 12:19:28 UTC-05,,FW,False,False,False,53,4002,Open,GIROS Y FINANZAS COMPANIA DE FINANCIAMIENTO SA,Informative,Assessment,"272863_GyF: Posibles conexiones a servidores DNS no autorizados_1667587925372_1667587957145,272863_GyF: Posibles conexiones a servidores DNS no autorizados_1667579327903_1667579359946",,,,,2
602,2233482,securityanalyst1,Fortinet FortiGate Security Gateway,2022-11-20 10:10:58 UTC-05,,FW,False,False,False,0,18157,Open,GIROS Y FINANZAS COMPANIA DE FINANCIAMIENTO SA,Medium,Research,276145_GyF: User Login VPN success in a non-working hours (weekend)_1668954353641_1668954354727,,,,,1
603,2229260,securityanalyst1,Fortinet FortiGate Security Gateway,2022-11-08 10:09:58 UTC-05,,FW,False,False,False,53,4002,Open,GIROS Y FINANZAS COMPANIA DE FINANCIAMIENTO SA,Informative,Assessment,"273791_GyF: Posibles conexiones a servidores DNS no autorizados_1668178500566_1668178509631,273791_GyF: Posibles conexiones a servidores DNS no autorizados_1667914922429_1667915522141",,,,,2
604,2232987,securityanalyst1,Fortinet FortiGate Security Gateway,2022-11-18 23:40:02 UTC-05,,FW,False,False,False,0,18157,Open,GIROS Y FINANZAS COMPANIA DE FINANCIAMIENTO SA,Informative,Research,276852_GyF: User login VPN success in a non-working hours (After)_1668829243217_1668829252048,,,,,1
605,2228842,securityanalyst1,Fortinet FortiGate Security Gateway,2022-11-06 14:19:42 UTC-05,,FW,False,False,False,0,18157,Open,GIROS Y FINANZAS COMPANIA DE FINANCIAMIENTO SA,Informative,Research,273442_GyF: User Login VPN success in a non-working hours (weekend)_1667759181964_1667759186691,,,,,1
606,2233630,securityanalyst1,Fortinet FortiGate Security Gateway,2022-11-20 19:00:57 UTC-05,,FW,False,False,False,0,18157,Open,GIROS Y FINANZAS COMPANIA DE FINANCIAMIENTO SA,Informative,Research,277358_GyF: User Login VPN success in a non-working hours (weekend)_1668984973094_1668984973630,,,,,1
607,2228847,securityanalyst1,Fortinet FortiGate Security Gateway,2022-11-06 14:39:47 UTC-05,,FW,False,False,False,0,18157,Open,GIROS Y FINANZAS COMPANIA DE FINANCIAMIENTO SA,Informative,Research,273446_GyF: User Login VPN success in a non-working hours (weekend)_1667760389252_1667760391822,,,,,1
608,2228862,securityanalyst1,Fortinet FortiGate Security Gateway,2022-11-06 16:29:22 UTC-05,,FW,False,False,False,0,18157,Open,GIROS Y FINANZAS COMPANIA DE FINANCIAMIENTO SA,Informative,Research,273457_GyF: User Login VPN success in a non-working hours (weekend)_1667766015966_1667766016484,,,,,1
609,2232036,securityanalyst1,Fortinet FortiGate Security Gateway,2022-11-16 08:55:50 UTC-05,,FW,False,False,False,53,4002,Open,GIROS Y FINANZAS COMPANIA DE FINANCIAMIENTO SA,Informative,Assessment,"276066_GyF: Posibles conexiones a servidores DNS no autorizados_1668777141241_1668777404484,276066_GyF: Posibles conexiones a servidores DNS no autorizados_1668603197835_1668603392392",,,,,2
610,2233607,securityanalyst1,Fortinet FortiGate Security Gateway,2022-11-20 17:00:50 UTC-05,,FW,False,False,False,0,18157,Open,GIROS Y FINANZAS COMPANIA DE FINANCIAMIENTO SA,Informative,Research,277340_GyF: User Login VPN success in a non-working hours (weekend)_1668977858478_1668977867226,,,,,1
611,2231980,securityanalyst1,Fortinet FortiGate Security Gateway,2022-11-16 04:35:22 UTC-05,,FW,False,False,False,500,18157,Open,GIROS Y FINANZAS COMPANIA DE FINANCIAMIENTO SA,Informative,Research,276023_GyF: User login VPN success in a non-working hours (Before)_1668584515114_1668586208610,,,,,1
612,2230437,securityanalyst1,Fortinet FortiGate Security Gateway,2022-11-11 10:36:38 UTC-05,,FW,False,False,False,53,4002,Open,GIROS Y FINANZAS COMPANIA DE FINANCIAMIENTO SA,Informative,Assessment,274992_GyF: Posibles conexiones a servidores DNS no autorizados_1668171589804_1668171656415,,,,,1
613,2233499,securityanalyst1,Fortinet FortiGate Security Gateway,2022-11-20 11:10:36 UTC-05,,FW,False,False,False,0,18157,Open,GIROS Y FINANZAS COMPANIA DE FINANCIAMIENTO SA,Informative,Assessment,"277249_GyF: User Login VPN success in a non-working hours (weekend)_1668996741031_1668996742202,277249_GyF: User Login VPN success in a non-working hours (weekend)_1668957516923_1668957517784",,,,,2
614,2230184,securityanalyst1,Fortinet FortiGate Security Gateway,2022-11-10 14:56:32 UTC-05,,FW,False,False,False,53,4002,Open,GIROS Y FINANZAS COMPANIA DE FINANCIAMIENTO SA,Informative,Assessment,"274760_GyF: Posibles conexiones a servidores DNS no autorizados_1668171048013_1668171082617,274760_GyF: Posibles conexiones a servidores DNS no autorizados_1668092372582_1668099447125",,,,,2
615,2227774,securityanalyst1,Fortinet FortiGate Security Gateway,2022-11-03 15:29:03 UTC-05,,FW,False,False,False,53,4002,Open,GIROS Y FINANZAS COMPANIA DE FINANCIAMIENTO SA,Informative,Assessment,"272384_GyF: Posibles conexiones a servidores DNS no autorizados_1668033647167_1668033681382,272384_GyF: Posibles conexiones a servidores DNS no autorizados_1667947971783_1667948005757,272384_GyF: Posibles conexiones a servidores DNS no autorizados_1667913385139_1667913419396,272384_GyF: Posibles conexiones a servidores DNS no autorizados_1667593584220_1667593618051,272384_GyF: Posibles conexiones a servidores DNS no autorizados_1667496339349_1667571794757,272384_GyF: Posibles conexiones a servidores DNS no autorizados_1667496339349_1667502512948",,,,,6
616,2232728,securityanalyst1,Fortinet FortiGate Security Gateway,2022-11-18 08:24:58 UTC-05,,FW,False,False,False,53,4002,Open,GIROS Y FINANZAS COMPANIA DE FINANCIAMIENTO SA,Informative,Assessment,"276650_GyF: Posibles conexiones a servidores DNS no autorizados_1669304155037_1669304336222,276650_GyF: Posibles conexiones a servidores DNS no autorizados_1669042860360_1669042872581,276650_GyF: Posibles conexiones a servidores DNS no autorizados_1668776322225_1668776328644",,,,,4
617,2228910,securityanalyst1,Fortinet FortiGate Security Gateway,2022-11-06 22:20:19 UTC-05,,FW,False,False,False,0,18157,Open,GIROS Y FINANZAS COMPANIA DE FINANCIAMIENTO SA,Informative,Research,273499_GyF: User Login VPN success in a non-working hours (weekend)_1667788196808_1667788197631,,,,,1
618,2232804,securityanalyst1,Fortinet FortiGate Security Gateway,2022-11-18 12:07:58 UTC-05,,FW,False,False,False,53,4002,Open,GIROS Y FINANZAS COMPANIA DE FINANCIAMIENTO SA,Informative,Assessment,276706_GyF: Posibles conexiones a servidores DNS no autorizados_1668786522406_1668787834008,,,,,1
619,2228200,securityanalyst1,Fortinet FortiGate Security Gateway,2022-11-04 10:09:40 UTC-05,,FW,False,False,False,53,4002,Open,GIROS Y FINANZAS COMPANIA DE FINANCIAMIENTO SA,Informative,Assessment,272827_GyF: Posibles conexiones a servidores DNS no autorizados_1667571525112_1667571839430,,,,,1
620,2230659,securityanalyst1,Fortinet FortiGate Security Gateway,2022-11-12 05:38:39 UTC-05,,FW,False,False,False,500,18157,Open,GIROS Y FINANZAS COMPANIA DE FINANCIAMIENTO SA,Informative,Research,275178_GyF: User login VPN success in a non-working hours (Before)_1668240296829_1668240296829,,,,,1
621,2231014,securityanalyst1,Fortinet FortiGate Security Gateway,2022-11-13 11:58:56 UTC-05,,FW,False,False,False,0,18157,Open,GIROS Y FINANZAS COMPANIA DE FINANCIAMIENTO SA,Informative,Research,275425_GyF: User Login VPN success in a non-working hours (weekend)_1668355067804_1668355071253,,,,,1
622,2227584,securityanalyst1,Fortinet FortiGate Security Gateway,2022-11-03 11:09:13 UTC-05,,FW,False,False,False,53,4002,Open,GIROS Y FINANZAS COMPANIA DE FINANCIAMIENTO SA,Informative,Assessment,"272269_GyF: Posibles conexiones a servidores DNS no autorizados_1668205061045_1668205064195,272269_GyF: Posibles conexiones a servidores DNS no autorizados_1667913543416_1667913784605,272269_GyF: Posibles conexiones a servidores DNS no autorizados_1667486735126_1667486800514",,,,,3
623,2232003,securityanalyst1,Fortinet FortiGate Security Gateway,2022-11-16 06:55:18 UTC-05,,FW,False,False,False,0,18157,Open,GIROS Y FINANZAS COMPANIA DE FINANCIAMIENTO SA,Informative,Research,276035_GyF: User login VPN success in a non-working hours (Before)_1668596092343_1668596092877,,,,,1
624,2228250,securityanalyst1,Microsoft Office 365,2022-11-04 12:59:31 UTC-05,"Recon,Authentication",Login,False,False,False,0,3116,Open,GIROS Y FINANZAS COMPANIA DE FINANCIAMIENTO SA,Low,Research,272894_GyF: Multiple Login Failures for single Username Office 365_1667581414237_1667581436242,,,,,1
625,2230090,securityanalyst1,Fortinet FortiGate Security Gateway,2022-11-10 10:05:50 UTC-05,,FW,False,False,False,53,4002,Open,GIROS Y FINANZAS COMPANIA DE FINANCIAMIENTO SA,Informative,Assessment,"274711_GyF: Posibles conexiones a servidores DNS no autorizados_1668514219955_1668514223926,274711_GyF: Posibles conexiones a servidores DNS no autorizados_1668082686225_1668082859109",,,,,2
626,2229706,securityanalyst1,Fortinet FortiGate Security Gateway,2022-11-09 10:26:14 UTC-05,,FW,False,False,False,53,4002,Open,GIROS Y FINANZAS COMPANIA DE FINANCIAMIENTO SA,Informative,Assessment,"274345_GyF: Posibles conexiones a servidores DNS no autorizados_1668698851444_1668698884505,274345_GyF: Posibles conexiones a servidores DNS no autorizados_1668607970683_1668608009913,274345_GyF: Posibles conexiones a servidores DNS no autorizados_1668195297515_1668195329483,274345_GyF: Posibles conexiones a servidores DNS no autorizados_1667999925269_1667999956951",,,,,4
627,2227147,securityanalyst1,Fortinet FortiGate Security Gateway,2022-11-02 09:21:14 UTC-05,,FW,False,False,False,53,4002,Open,GIROS Y FINANZAS COMPANIA DE FINANCIAMIENTO SA,Informative,Assessment,"271886_GyF: Posibles conexiones a servidores DNS no autorizados_1668093165799_1668093170178,271886_GyF: Posibles conexiones a servidores DNS no autorizados_1667998980098_1667998986978,271886_GyF: Posibles conexiones a servidores DNS no autorizados_1667914116653_1667914193285,271886_GyF: Posibles conexiones a servidores DNS no autorizados_1667495927306_1667496025529,271886_GyF: Posibles conexiones a servidores DNS no autorizados_1667479330771_1667479378829,271886_GyF: Posibles conexiones a servidores DNS no autorizados_1667394713154_1667395730551",,,,,6
628,2233450,securityanalyst1,Fortinet FortiGate Security Gateway,2022-11-20 07:30:48 UTC-05,,FW,False,False,False,0,18157,Open,GIROS Y FINANZAS COMPANIA DE FINANCIAMIENTO SA,Informative,Research,277210_GyF: User Login VPN success in a non-working hours (weekend)_1668944814275_1668944814905,,,,,1
629,2228591,securityanalyst1,Fortinet FortiGate Security Gateway,2022-11-05 03:29:04 UTC-05,,FW,False,False,False,0,18157,Open,GIROS Y FINANZAS COMPANIA DE FINANCIAMIENTO SA,Informative,Assessment,"273216_GyF: User login VPN success in a non-working hours (Before)_1668231186706_1668235584225,273216_GyF: User login VPN success in a non-working hours (Before)_1668144657448_1668144658015,273216_GyF: User login VPN success in a non-working hours (Before)_1668064678306_1668064679361,273216_GyF: User login VPN success in a non-working hours (Before)_1668058262027_1668058262537,273216_GyF: User login VPN success in a non-working hours (Before)_1667971792514_1667977210268,273216_GyF: User login VPN success in a non-working hours (Before)_1667898148004_1667898149723,273216_GyF: User login VPN success in a non-working hours (Before)_1667626083235_1667626083891",,,,,7
630,2232760,securityanalyst1,Fortinet FortiGate Security Gateway,2022-11-18 09:48:51 UTC-05,,FW,False,False,False,53,4002,Open,GIROS Y FINANZAS COMPANIA DE FINANCIAMIENTO SA,Informative,Assessment,"276668_GyF: Posibles conexiones a servidores DNS no autorizados_1669386694006_1669386727600,276668_GyF: Posibles conexiones a servidores DNS no autorizados_1669209645706_1669209684366,276668_GyF: Posibles conexiones a servidores DNS no autorizados_1668779241859_1668780129827",,,,,4
631,2230332,securityanalyst1,Fortinet FortiGate Security Gateway,2022-11-11 02:35:48 UTC-05,,FW,False,False,False,0,18157,Open,GIROS Y FINANZAS COMPANIA DE FINANCIAMIENTO SA,Informative,Research,274896_GyF: User login VPN success in a non-working hours (After)_1668140453205_1668140458375,,,,,1
632,2231022,securityanalyst1,Fortinet FortiGate Security Gateway,2022-11-13 12:29:12 UTC-05,,FW,False,False,False,0,18157,Open,GIROS Y FINANZAS COMPANIA DE FINANCIAMIENTO SA,Informative,Assessment,"275431_GyF: User Login VPN success in a non-working hours (weekend)_1668381477833_1668381480413,275431_GyF: User Login VPN success in a non-working hours (weekend)_1668356665790_1668356666869",,,,,2
633,2227596,securityanalyst1,Fortinet FortiGate Security Gateway,2022-11-03 11:28:35 UTC-05,,FW,False,False,False,53,4002,Open,GIROS Y FINANZAS COMPANIA DE FINANCIAMIENTO SA,Informative,Assessment,"272280_GyF: Posibles conexiones a servidores DNS no autorizados_1668118543741_1668118848871,272280_GyF: Posibles conexiones a servidores DNS no autorizados_1668087065154_1668087069608,272280_GyF: Posibles conexiones a servidores DNS no autorizados_1667912742605_1667912745355,272280_GyF: Posibles conexiones a servidores DNS no autorizados_1667571581008_1667573097683,272280_GyF: Posibles conexiones a servidores DNS no autorizados_1667487865889_1667487876092",,,,,5
634,2228786,securityanalyst1,Fortinet FortiGate Security Gateway,2022-11-06 08:49:58 UTC-05,,FW,False,False,False,0,18157,Open,GIROS Y FINANZAS COMPANIA DE FINANCIAMIENTO SA,Informative,Assessment,"273399_GyF: User Login VPN success in a non-working hours (weekend)_1667760667651_1667765146465,273399_GyF: User Login VPN success in a non-working hours (weekend)_1667740299435_1667740299951",,,,,2
635,2228074,securityanalyst1,Fortinet FortiGate Security Gateway,2022-11-04 00:28:39 UTC-05,,FW,False,False,False,500,18157,Open,GIROS Y FINANZAS COMPANIA DE FINANCIAMIENTO SA,Informative,Research,272708_GyF: User login VPN success in a non-working hours (After)_1667536508149_1667536508149,,,,,1
636,2230364,securityanalyst1,Fortinet FortiGate Security Gateway,2022-11-11 05:16:28 UTC-05,,FW,False,False,False,4500,18157,Open,GIROS Y FINANZAS COMPANIA DE FINANCIAMIENTO SA,Informative,Research,274920_GyF: User login VPN success in a non-working hours (Before)_1668152371747_1668152765898,,,,,1
637,2233540,securityanalyst1,Fortinet FortiGate Security Gateway,2022-11-20 12:10:46 UTC-05,,FW,False,False,False,53,4002,Open,GIROS Y FINANZAS COMPANIA DE FINANCIAMIENTO SA,Informative,Assessment,277286_GyF: Posibles conexiones a servidores DNS no autorizados_1668959612385_1668959741052,,,,,1
638,2232300,securityanalyst1,Fortinet FortiGate Security Gateway,2022-11-17 03:00:10 UTC-05,,FW,False,False,False,500,18157,Open,GIROS Y FINANZAS COMPANIA DE FINANCIAMIENTO SA,Informative,Research,276297_GyF: User login VPN success in a non-working hours (Before)_1668667829361_1668667829361,,,,,1
639,2229055,securityanalyst1,Fortinet FortiGate Security Gateway,2022-11-07 15:40:02 UTC-05,,FW,False,False,False,53,4002,Open,GIROS Y FINANZAS COMPANIA DE FINANCIAMIENTO SA,Low,Assessment,"273598_GyF: Posibles conexiones a servidores DNS no autorizados_1668835938413_1668837272943,273598_GyF: Posibles conexiones a servidores DNS no autorizados_1668618657378_1668619579266,273598_GyF: Posibles conexiones a servidores DNS no autorizados_1668585995583_1668586119880,273598_GyF: Posibles conexiones a servidores DNS no autorizados_1668557180206_1668564447622,273598_GyF: Posibles conexiones a servidores DNS no autorizados_1668542774648_1668542848535,273598_GyF: Posibles conexiones a servidores DNS no autorizados_1668182757941_1668182914133,273598_GyF: Posibles conexiones a servidores DNS no autorizados_1667902058653_1667902123583,273598_GyF: Posibles conexiones a servidores DNS no autorizados_1667894858415_1667894969954,273598_GyF: Posibles conexiones a servidores DNS no autorizados_1667880458536_1667880523880,273598_GyF: Posibles conexiones a servidores DNS no autorizados_1667851657795_1667851722684",,,,,10
640,2228082,securityanalyst1,Fortinet FortiGate Security Gateway,2022-11-04 00:38:45 UTC-05,,FW,False,False,False,500,18157,Open,GIROS Y FINANZAS COMPANIA DE FINANCIAMIENTO SA,Informative,Research,272713_GyF: User login VPN success in a non-working hours (After)_1667537479682_1667537479682,,,,,1
641,2230958,securityanalyst1,Fortinet FortiGate Security Gateway,2022-11-13 08:29:38 UTC-05,,FW,False,False,False,0,18157,Open,GIROS Y FINANZAS COMPANIA DE FINANCIAMIENTO SA,Informative,Research,275381_GyF: User Login VPN success in a non-working hours (weekend)_1668343935043_1668343936998,,,,,1
642,2233399,securityanalyst1,Fortinet FortiGate Security Gateway,2022-11-20 03:00:52 UTC-05,,FW,False,False,False,0,18157,Open,GIROS Y FINANZAS COMPANIA DE FINANCIAMIENTO SA,Informative,Research,277189_GyF: User Login VPN success in a non-working hours (weekend)_1668929223753_1668929224430,,,,,1
643,2229295,securityanalyst1,Fortinet FortiGate Security Gateway,2022-11-08 11:50:09 UTC-05,,FW,False,False,False,53,4002,Open,GIROS Y FINANZAS COMPANIA DE FINANCIAMIENTO SA,Informative,Assessment,273826_GyF: Posibles conexiones a servidores DNS no autorizados_1667920029359_1667920032364,,,,,1
644,2231951,securityanalyst1,Fortinet FortiGate Security Gateway,2022-11-16 02:15:27 UTC-05,,FW,False,False,False,0,18157,Open,GIROS Y FINANZAS COMPANIA DE FINANCIAMIENTO SA,Informative,Research,276001_GyF: User login VPN success in a non-working hours (Before)_1668576166163_1668576168273,,,,,1
